msa_id,msa_name,county_fips,county_name
18140,"Columbus, OH (Metropolitan Statistical Area)",39097,"Madison, OH"
18140,"Columbus, OH (Metropolitan Statistical Area)",39117,"Morrow, OH"
18140,"Columbus, OH (Metropolitan Statistical Area)",39127,"Perry, OH"
18140,"Columbus, OH (Metropolitan Statistical Area)",39129,"Pickaway, OH"
18140,"Columbus, OH (Metropolitan Statistical Area)",39159,"Union, OH"
18580,"Corpus Christi, TX (Metropolitan Statistical Area)",48007,"Aransas, TX"
18580,"Corpus Christi, TX (Metropolitan Statistical Area)",48355,"Nueces, TX"
18580,"Corpus Christi, TX (Metropolitan Statistical Area)",48409,"San Patricio, TX"
18700,"Corvallis, OR (Metropolitan Statistical Area)",41003,"Benton, OR"
18880,"Crestview-Fort Walton Beach-Destin, FL (Metropolitan Statistical Area)",12091,"Okaloosa, FL"
18880,"Crestview-Fort Walton Beach-Destin, FL (Metropolitan Statistical Area)",12131,"Walton, FL"
19060,"Cumberland, MD-WV (Metropolitan Statistical Area)",24001,"Allegany, MD"
19060,"Cumberland, MD-WV (Metropolitan Statistical Area)",54057,"Mineral, WV"
19100,"Dallas-Fort Worth-Arlington, TX (Metropolitan Statistical Area)",48085,"Collin, TX"
19100,"Dallas-Fort Worth-Arlington, TX (Metropolitan Statistical Area)",48113,"Dallas, TX"
19100,"Dallas-Fort Worth-Arlington, TX (Metropolitan Statistical Area)",48121,"Denton, TX"
19100,"Dallas-Fort Worth-Arlington, TX (Metropolitan Statistical Area)",48139,"Ellis, TX"
19100,"Dallas-Fort Worth-Arlington, TX (Metropolitan Statistical Area)",48221,"Hood, TX"
19100,"Dallas-Fort Worth-Arlington, TX (Metropolitan Statistical Area)",48231,"Hunt, TX"
19100,"Dallas-Fort Worth-Arlington, TX (Metropolitan Statistical Area)",48251,"Johnson, TX"
19100,"Dallas-Fort Worth-Arlington, TX (Metropolitan Statistical Area)",48257,"Kaufman, TX"
19100,"Dallas-Fort Worth-Arlington, TX (Metropolitan Statistical Area)",48367,"Parker, TX"
19100,"Dallas-Fort Worth-Arlington, TX (Metropolitan Statistical Area)",48397,"Rockwall, TX"
19100,"Dallas-Fort Worth-Arlington, TX (Metropolitan Statistical Area)",48425,"Somervell, TX"
19100,"Dallas-Fort Worth-Arlington, TX (Metropolitan Statistical Area)",48439,"Tarrant, TX"
19100,"Dallas-Fort Worth-Arlington, TX (Metropolitan Statistical Area)",48497,"Wise, TX"
19140,"Dalton, GA (Metropolitan Statistical Area)",13213,"Murray, GA"
19140,"Dalton, GA (Metropolitan Statistical Area)",13313,"Whitfield, GA"
19180,"Danville, IL (Metropolitan Statistical Area)",17183,"Vermilion, IL"
19300,"Daphne-Fairhope-Foley, AL (Metropolitan Statistical Area)",01003,"Baldwin, AL"
19340,"Davenport-Moline-Rock Island, IA-IL (Metropolitan Statistical Area)",17073,"Henry, IL"
19340,"Davenport-Moline-Rock Island, IA-IL (Metropolitan Statistical Area)",17131,"Mercer, IL"
19340,"Davenport-Moline-Rock Island, IA-IL (Metropolitan Statistical Area)",17161,"Rock Island, IL"
19340,"Davenport-Moline-Rock Island, IA-IL (Metropolitan Statistical Area)",19163,"Scott, IA"
19380,"Dayton, OH (Metropolitan Statistical Area)",39057,"Greene, OH"
19380,"Dayton, OH (Metropolitan Statistical Area)",39109,"Miami, OH"
19380,"Dayton, OH (Metropolitan Statistical Area)",39113,"Montgomery, OH"
19460,"Decatur, AL (Metropolitan Statistical Area)",01079,"Lawrence, AL"
19460,"Decatur, AL (Metropolitan Statistical Area)",01103,"Morgan, AL"
19500,"Decatur, IL (Metropolitan Statistical Area)",17115,"Macon, IL"
19660,"Deltona-Daytona Beach-Ormond Beach, FL (Metropolitan Statistical Area)",12035,"Flagler, FL"
19660,"Deltona-Daytona Beach-Ormond Beach, FL (Metropolitan Statistical Area)",12127,"Volusia, FL"
19740,"Denver-Aurora-Lakewood, CO (Metropolitan Statistical Area)",08001,"Adams, CO"
19740,"Denver-Aurora-Lakewood, CO (Metropolitan Statistical Area)",08005,"Arapahoe, CO"
19740,"Denver-Aurora-Lakewood, CO (Metropolitan Statistical Area)",08014,"Broomfield, CO"
19740,"Denver-Aurora-Lakewood, CO (Metropolitan Statistical Area)",08019,"Clear Creek, CO"
19740,"Denver-Aurora-Lakewood, CO (Metropolitan Statistical Area)",08031,"Denver, CO"
19740,"Denver-Aurora-Lakewood, CO (Metropolitan Statistical Area)",08035,"Douglas, CO"
19740,"Denver-Aurora-Lakewood, CO (Metropolitan Statistical Area)",08039,"Elbert, CO"
19740,"Denver-Aurora-Lakewood, CO (Metropolitan Statistical Area)",08047,"Gilpin, CO"
19740,"Denver-Aurora-Lakewood, CO (Metropolitan Statistical Area)",08059,"Jefferson, CO"
19740,"Denver-Aurora-Lakewood, CO (Metropolitan Statistical Area)",08093,"Park, CO"
19780,"Des Moines-West Des Moines, IA (Metropolitan Statistical Area)",19049,"Dallas, IA"
19780,"Des Moines-West Des Moines, IA (Metropolitan Statistical Area)",19077,"Guthrie, IA"
19780,"Des Moines-West Des Moines, IA (Metropolitan Statistical Area)",19121,"Madison, IA"
19780,"Des Moines-West Des Moines, IA (Metropolitan Statistical Area)",19153,"Polk, IA"
19780,"Des Moines-West Des Moines, IA (Metropolitan Statistical Area)",19181,"Warren, IA"
19820,"Detroit-Warren-Dearborn, MI (Metropolitan Statistical Area)",26087,"Lapeer, MI"
19820,"Detroit-Warren-Dearborn, MI (Metropolitan Statistical Area)",26093,"Livingston, MI"
19820,"Detroit-Warren-Dearborn, MI (Metropolitan Statistical Area)",26099,"Macomb, MI"
19820,"Detroit-Warren-Dearborn, MI (Metropolitan Statistical Area)",26125,"Oakland, MI"
19820,"Detroit-Warren-Dearborn, MI (Metropolitan Statistical Area)",26147,"St. Clair, MI"
19820,"Detroit-Warren-Dearborn, MI (Metropolitan Statistical Area)",26163,"Wayne, MI"
20020,"Dothan, AL (Metropolitan Statistical Area)",01061,"Geneva, AL"
20020,"Dothan, AL (Metropolitan Statistical Area)",01067,"Henry, AL"
20020,"Dothan, AL (Metropolitan Statistical Area)",01069,"Houston, AL"
20100,"Dover, DE (Metropolitan Statistical Area)",10001,"Kent, DE"
20220,"Dubuque, IA (Metropolitan Statistical Area)",19061,"Dubuque, IA"
20260,"Duluth, MN-WI (Metropolitan Statistical Area)",27017,"Carlton, MN"
20260,"Duluth, MN-WI (Metropolitan Statistical Area)",27137,"St. Louis, MN"
20260,"Duluth, MN-WI (Metropolitan Statistical Area)",55031,"Douglas, WI"
20500,"Durham-Chapel Hill, NC (Metropolitan Statistical Area)",37037,"Chatham, NC"
20500,"Durham-Chapel Hill, NC (Metropolitan Statistical Area)",37063,"Durham, NC"
20500,"Durham-Chapel Hill, NC (Metropolitan Statistical Area)",37135,"Orange, NC"
20500,"Durham-Chapel Hill, NC (Metropolitan Statistical Area)",37145,"Person, NC"
20700,"East Stroudsburg, PA (Metropolitan Statistical Area)",42089,"Monroe, PA"
20740,"Eau Claire, WI (Metropolitan Statistical Area)",55017,"Chippewa, WI"
20740,"Eau Claire, WI (Metropolitan Statistical Area)",55035,"Eau Claire, WI"
20940,"El Centro, CA (Metropolitan Statistical Area)",06025,"Imperial, CA"
21060,"Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)",21093,"Hardin, KY"
21060,"Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)",21123,"Larue, KY"
21060,"Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)",21163,"Meade, KY"
21140,"Elkhart-Goshen, IN (Metropolitan Statistical Area)",18039,"Elkhart, IN"
21300,"Elmira, NY (Metropolitan Statistical Area)",36015,"Chemung, NY"
21340,"El Paso, TX (Metropolitan Statistical Area)",48141,"El Paso, TX"
21340,"El Paso, TX (Metropolitan Statistical Area)",48229,"Hudspeth, TX"
21420,"Enid, OK (Metropolitan Statistical Area)",40047,"Garfield, OK"
21500,"Erie, PA (Metropolitan Statistical Area)",42049,"Erie, PA"
21660,"Eugene, OR (Metropolitan Statistical Area)",41039,"Lane, OR"
21780,"Evansville, IN-KY (Metropolitan Statistical Area)",18129,"Posey, IN"
21780,"Evansville, IN-KY (Metropolitan Statistical Area)",18163,"Vanderburgh, IN"
21780,"Evansville, IN-KY (Metropolitan Statistical Area)",18173,"Warrick, IN"
21780,"Evansville, IN-KY (Metropolitan Statistical Area)",21101,"Henderson, KY"
21820,"Fairbanks, AK (Metropolitan Statistical Area)",02090,"Fairbanks North Star Borough, AK"
22020,"Fargo, ND-MN (Metropolitan Statistical Area)",27027,"Clay, MN"
22020,"Fargo, ND-MN (Metropolitan Statistical Area)",38017,"Cass, ND"
22140,"Farmington, NM (Metropolitan Statistical Area)",35045,"San Juan, NM"
22180,"Fayetteville, NC (Metropolitan Statistical Area)",37051,"Cumberland, NC"
22180,"Fayetteville, NC (Metropolitan Statistical Area)",37093,"Hoke, NC"
22220,"Fayetteville-Springdale-Rogers, AR-MO (Metropolitan Statistical Area)",05007,"Benton, AR"
22220,"Fayetteville-Springdale-Rogers, AR-MO (Metropolitan Statistical Area)",05087,"Madison, AR"
22220,"Fayetteville-Springdale-Rogers, AR-MO (Metropolitan Statistical Area)",05143,"Washington, AR"
22220,"Fayetteville-Springdale-Rogers, AR-MO (Metropolitan Statistical Area)",29119,"McDonald, MO"
22380,"Flagstaff, AZ (Metropolitan Statistical Area)",04005,"Coconino, AZ"
22420,"Flint, MI (Metropolitan Statistical Area)",26049,"Genesee, MI"
22500,"Florence, SC (Metropolitan Statistical Area)",45031,"Darlington, SC"
22500,"Florence, SC (Metropolitan Statistical Area)",45041,"Florence, SC"
22520,"Florence-Muscle Shoals, AL (Metropolitan Statistical Area)",01033,"Colbert, AL"
22520,"Florence-Muscle Shoals, AL (Metropolitan Statistical Area)",01077,"Lauderdale, AL"
22540,"Fond du Lac, WI (Metropolitan Statistical Area)",55039,"Fond du Lac, WI"
22660,"Fort Collins, CO (Metropolitan Statistical Area)",08069,"Larimer, CO"
22900,"Fort Smith, AR-OK (Metropolitan Statistical Area)",05033,"Crawford, AR"
22900,"Fort Smith, AR-OK (Metropolitan Statistical Area)",05131,"Sebastian, AR"
22900,"Fort Smith, AR-OK (Metropolitan Statistical Area)",40079,"Le Flore, OK"
22900,"Fort Smith, AR-OK (Metropolitan Statistical Area)",40135,"Sequoyah, OK"
23060,"Fort Wayne, IN (Metropolitan Statistical Area)",18003,"Allen, IN"
23060,"Fort Wayne, IN (Metropolitan Statistical Area)",18179,"Wells, IN"
23060,"Fort Wayne, IN (Metropolitan Statistical Area)",18183,"Whitley, IN"
23420,"Fresno, CA (Metropolitan Statistical Area)",06019,"Fresno, CA"
23460,"Gadsden, AL (Metropolitan Statistical Area)",01055,"Etowah, AL"
23540,"Gainesville, FL (Metropolitan Statistical Area)",12001,"Alachua, FL"
23540,"Gainesville, FL (Metropolitan Statistical Area)",12041,"Gilchrist, FL"
23580,"Gainesville, GA (Metropolitan Statistical Area)",13139,"Hall, GA"
23900,"Gettysburg, PA (Metropolitan Statistical Area)",42001,"Adams, PA"
24020,"Glens Falls, NY (Metropolitan Statistical Area)",36113,"Warren, NY"
24020,"Glens Falls, NY (Metropolitan Statistical Area)",36115,"Washington, NY"
24140,"Goldsboro, NC (Metropolitan Statistical Area)",37191,"Wayne, NC"
24220,"Grand Forks, ND-MN (Metropolitan Statistical Area)",27119,"Polk, MN"
24220,"Grand Forks, ND-MN (Metropolitan Statistical Area)",38035,"Grand Forks, ND"
24260,"Grand Island, NE (Metropolitan Statistical Area)",31079,"Hall, NE"
24260,"Grand Island, NE (Metropolitan Statistical Area)",31081,"Hamilton, NE"
24260,"Grand Island, NE (Metropolitan Statistical Area)",31093,"Howard, NE"
24260,"Grand Island, NE (Metropolitan Statistical Area)",31121,"Merrick, NE"
24300,"Grand Junction, CO (Metropolitan Statistical Area)",08077,"Mesa, CO"
24340,"Grand Rapids-Wyoming, MI (Metropolitan Statistical Area)",26015,"Barry, MI"
24340,"Grand Rapids-Wyoming, MI (Metropolitan Statistical Area)",26081,"Kent, MI"
24340,"Grand Rapids-Wyoming, MI (Metropolitan Statistical Area)",26117,"Montcalm, MI"
24340,"Grand Rapids-Wyoming, MI (Metropolitan Statistical Area)",26139,"Ottawa, MI"
24420,"Grants Pass, OR (Metropolitan Statistical Area)",41033,"Josephine, OR"
24500,"Great Falls, MT (Metropolitan Statistical Area)",30013,"Cascade, MT"
24540,"Greeley, CO (Metropolitan Statistical Area)",08123,"Weld, CO"
24580,"Green Bay, WI (Metropolitan Statistical Area)",55009,"Brown, WI"
24580,"Green Bay, WI (Metropolitan Statistical Area)",55061,"Kewaunee, WI"
24580,"Green Bay, WI (Metropolitan Statistical Area)",55083,"Oconto, WI"
24660,"Greensboro-High Point, NC (Metropolitan Statistical Area)",37081,"Guilford, NC"
24660,"Greensboro-High Point, NC (Metropolitan Statistical Area)",37151,"Randolph, NC"
24660,"Greensboro-High Point, NC (Metropolitan Statistical Area)",37157,"Rockingham, NC"
24780,"Greenville, NC (Metropolitan Statistical Area)",37147,"Pitt, NC"
24860,"Greenville-Anderson-Mauldin, SC (Metropolitan Statistical Area)",45007,"Anderson, SC"
24860,"Greenville-Anderson-Mauldin, SC (Metropolitan Statistical Area)",45045,"Greenville, SC"
24860,"Greenville-Anderson-Mauldin, SC (Metropolitan Statistical Area)",45059,"Laurens, SC"
24860,"Greenville-Anderson-Mauldin, SC (Metropolitan Statistical Area)",45077,"Pickens, SC"
25060,"Gulfport-Biloxi-Pascagoula, MS (Metropolitan Statistical Area)",28045,"Hancock, MS"
25060,"Gulfport-Biloxi-Pascagoula, MS (Metropolitan Statistical Area)",28047,"Harrison, MS"
25060,"Gulfport-Biloxi-Pascagoula, MS (Metropolitan Statistical Area)",28059,"Jackson, MS"
25180,"Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)",24043,"Washington, MD"
25180,"Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)",54003,"Berkeley, WV"
25220,"Hammond, LA (Metropolitan Statistical Area)",22105,"Tangipahoa, LA"
25260,"Hanford-Corcoran, CA (Metropolitan Statistical Area)",06031,"Kings, CA"
25420,"Harrisburg-Carlisle, PA (Metropolitan Statistical Area)",42041,"Cumberland, PA"
25420,"Harrisburg-Carlisle, PA (Metropolitan Statistical Area)",42043,"Dauphin, PA"
25420,"Harrisburg-Carlisle, PA (Metropolitan Statistical Area)",42099,"Perry, PA"
25500,"Harrisonburg, VA (Metropolitan Statistical Area)",51165,"Rockingham, VA"
25540,"Hartford-West Hartford-East Hartford, CT (Metropolitan Statistical Area)",09110,"Capitol Planning Region, CT"
25620,"Hattiesburg, MS (Metropolitan Statistical Area)",28035,"Forrest, MS"
25620,"Hattiesburg, MS (Metropolitan Statistical Area)",28073,"Lamar, MS"
25620,"Hattiesburg, MS (Metropolitan Statistical Area)",28111,"Perry, MS"
25860,"Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)",37003,"Alexander, NC"
25860,"Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)",37023,"Burke, NC"
25860,"Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)",37027,"Caldwell, NC"
25860,"Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)",37035,"Catawba, NC"
25940,"Hilton Head Island-Bluffton-Beaufort, SC (Metropolitan Statistical Area)",45013,"Beaufort, SC"
25940,"Hilton Head Island-Bluffton-Beaufort, SC (Metropolitan Statistical Area)",45053,"Jasper, SC"
25980,"Hinesville, GA (Metropolitan Statistical Area)",13179,"Liberty, GA"
25980,"Hinesville, GA (Metropolitan Statistical Area)",13183,"Long, GA"
26140,"Homosassa Springs, FL (Metropolitan Statistical Area)",12017,"Citrus, FL"
26300,"Hot Springs, AR (Metropolitan Statistical Area)",05051,"Garland, AR"
26380,"Houma-Thibodaux, LA (Metropolitan Statistical Area)",22057,"Lafourche, LA"
26380,"Houma-Thibodaux, LA (Metropolitan Statistical Area)",22109,"Terrebonne, LA"
26420,"Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)",48015,"Austin, TX"
26420,"Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)",48039,"Brazoria, TX"
26420,"Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)",48071,"Chambers, TX"
26420,"Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)",48157,"Fort Bend, TX"
26420,"Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)",48167,"Galveston, TX"
26420,"Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)",48201,"Harris, TX"
26420,"Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)",48291,"Liberty, TX"
26420,"Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)",48339,"Montgomery, TX"
26420,"Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)",48473,"Waller, TX"
26580,"Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)",21019,"Boyd, KY"
26580,"Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)",21089,"Greenup, KY"
26580,"Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)",39087,"Lawrence, OH"
26580,"Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)",54011,"Cabell, WV"
26580,"Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)",54043,"Lincoln, WV"
26580,"Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)",54079,"Putnam, WV"
26580,"Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)",54099,"Wayne, WV"
26620,"Huntsville, AL (Metropolitan Statistical Area)",01083,"Limestone, AL"
26620,"Huntsville, AL (Metropolitan Statistical Area)",01089,"Madison, AL"
26820,"Idaho Falls, ID (Metropolitan Statistical Area)",16019,"Bonneville, ID"
26820,"Idaho Falls, ID (Metropolitan Statistical Area)",16023,"Butte, ID"
26820,"Idaho Falls, ID (Metropolitan Statistical Area)",16051,"Jefferson, ID"
26900,"Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)",18011,"Boone, IN"
26900,"Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)",18013,"Brown, IN"
26900,"Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)",18057,"Hamilton, IN"
26900,"Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)",18059,"Hancock, IN"
26900,"Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)",18063,"Hendricks, IN"
26900,"Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)",18081,"Johnson, IN"
26900,"Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)",18095,"Madison, IN"
26900,"Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)",18097,"Marion, IN"
26900,"Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)",18109,"Morgan, IN"
26900,"Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)",18133,"Putnam, IN"
26900,"Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)",18145,"Shelby, IN"
26980,"Iowa City, IA (Metropolitan Statistical Area)",19103,"Johnson, IA"
26980,"Iowa City, IA (Metropolitan Statistical Area)",19183,"Washington, IA"
27060,"Ithaca, NY (Metropolitan Statistical Area)",36109,"Tompkins, NY"
27100,"Jackson, MI (Metropolitan Statistical Area)",26075,"Jackson, MI"
27140,"Jackson, MS (Metropolitan Statistical Area)",28029,"Copiah, MS"
27140,"Jackson, MS (Metropolitan Statistical Area)",28049,"Hinds, MS"
27140,"Jackson, MS (Metropolitan Statistical Area)",28089,"Madison, MS"
27140,"Jackson, MS (Metropolitan Statistical Area)",28121,"Rankin, MS"
27140,"Jackson, MS (Metropolitan Statistical Area)",28127,"Simpson, MS"
27140,"Jackson, MS (Metropolitan Statistical Area)",28163,"Yazoo, MS"
27180,"Jackson, TN (Metropolitan Statistical Area)",47023,"Chester, TN"
27180,"Jackson, TN (Metropolitan Statistical Area)",47033,"Crockett, TN"
27180,"Jackson, TN (Metropolitan Statistical Area)",47113,"Madison, TN"
27260,"Jacksonville, FL (Metropolitan Statistical Area)",12003,"Baker, FL"
27260,"Jacksonville, FL (Metropolitan Statistical Area)",12019,"Clay, FL"
27260,"Jacksonville, FL (Metropolitan Statistical Area)",12031,"Duval, FL"
27260,"Jacksonville, FL (Metropolitan Statistical Area)",12089,"Nassau, FL"
27260,"Jacksonville, FL (Metropolitan Statistical Area)",12109,"St. Johns, FL"
27340,"Jacksonville, NC (Metropolitan Statistical Area)",37133,"Onslow, NC"
27500,"Janesville-Beloit, WI (Metropolitan Statistical Area)",55105,"Rock, WI"
27620,"Jefferson City, MO (Metropolitan Statistical Area)",29027,"Callaway, MO"
27620,"Jefferson City, MO (Metropolitan Statistical Area)",29051,"Cole, MO"
27620,"Jefferson City, MO (Metropolitan Statistical Area)",29135,"Moniteau, MO"
27620,"Jefferson City, MO (Metropolitan Statistical Area)",29151,"Osage, MO"
27740,"Johnson City, TN (Metropolitan Statistical Area)",47019,"Carter, TN"
27740,"Johnson City, TN (Metropolitan Statistical Area)",47171,"Unicoi, TN"
27740,"Johnson City, TN (Metropolitan Statistical Area)",47179,"Washington, TN"
27780,"Johnstown, PA (Metropolitan Statistical Area)",42021,"Cambria, PA"
27860,"Jonesboro, AR (Metropolitan Statistical Area)",05031,"Craighead, AR"
27860,"Jonesboro, AR (Metropolitan Statistical Area)",05111,"Poinsett, AR"
27900,"Joplin, MO (Metropolitan Statistical Area)",29097,"Jasper, MO"
27900,"Joplin, MO (Metropolitan Statistical Area)",29145,"Newton, MO"
27980,"Kahului-Wailuku-Lahaina, HI (Metropolitan Statistical Area)",15009,"Maui, HI"
28020,"Kalamazoo-Portage, MI (Metropolitan Statistical Area)",26077,"Kalamazoo, MI"
28020,"Kalamazoo-Portage, MI (Metropolitan Statistical Area)",26159,"Van Buren, MI"
28100,"Kankakee, IL (Metropolitan Statistical Area)",17091,"Kankakee, IL"
28140,"Kansas City, MO-KS (Metropolitan Statistical Area)",20091,"Johnson, KS"
28140,"Kansas City, MO-KS (Metropolitan Statistical Area)",20103,"Leavenworth, KS"
28140,"Kansas City, MO-KS (Metropolitan Statistical Area)",20107,"Linn, KS"
28140,"Kansas City, MO-KS (Metropolitan Statistical Area)",20121,"Miami, KS"
28140,"Kansas City, MO-KS (Metropolitan Statistical Area)",20209,"Wyandotte, KS"
28140,"Kansas City, MO-KS (Metropolitan Statistical Area)",29013,"Bates, MO"
28140,"Kansas City, MO-KS (Metropolitan Statistical Area)",29025,"Caldwell, MO"
28140,"Kansas City, MO-KS (Metropolitan Statistical Area)",29037,"Cass, MO"
28140,"Kansas City, MO-KS (Metropolitan Statistical Area)",29047,"Clay, MO"
28140,"Kansas City, MO-KS (Metropolitan Statistical Area)",29049,"Clinton, MO"
28140,"Kansas City, MO-KS (Metropolitan Statistical Area)",29095,"Jackson, MO"
28140,"Kansas City, MO-KS (Metropolitan Statistical Area)",29107,"Lafayette, MO"
28140,"Kansas City, MO-KS (Metropolitan Statistical Area)",29165,"Platte, MO"
28140,"Kansas City, MO-KS (Metropolitan Statistical Area)",29177,"Ray, MO"
28420,"Kennewick-Richland, WA (Metropolitan Statistical Area)",53005,"Benton, WA"
28420,"Kennewick-Richland, WA (Metropolitan Statistical Area)",53021,"Franklin, WA"
28660,"Killeen-Temple, TX (Metropolitan Statistical Area)",48027,"Bell, TX"
28660,"Killeen-Temple, TX (Metropolitan Statistical Area)",48099,"Coryell, TX"
28660,"Killeen-Temple, TX (Metropolitan Statistical Area)",48281,"Lampasas, TX"
28700,"Kingsport-Bristol-Bristol, TN-VA (Metropolitan Statistical Area)",47073,"Hawkins, TN"
28700,"Kingsport-Bristol-Bristol, TN-VA (Metropolitan Statistical Area)",47163,"Sullivan, TN"
28700,"Kingsport-Bristol-Bristol, TN-VA (Metropolitan Statistical Area)",51169,"Scott, VA"
28740,"Kingston, NY (Metropolitan Statistical Area)",36111,"Ulster, NY"
28940,"Knoxville, TN (Metropolitan Statistical Area)",47001,"Anderson, TN"
28940,"Knoxville, TN (Metropolitan Statistical Area)",47009,"Blount, TN"
28940,"Knoxville, TN (Metropolitan Statistical Area)",47013,"Campbell, TN"
28940,"Knoxville, TN (Metropolitan Statistical Area)",47057,"Grainger, TN"
28940,"Knoxville, TN (Metropolitan Statistical Area)",47093,"Knox, TN"
28940,"Knoxville, TN (Metropolitan Statistical Area)",47105,"Loudon, TN"
28940,"Knoxville, TN (Metropolitan Statistical Area)",47129,"Morgan, TN"
28940,"Knoxville, TN (Metropolitan Statistical Area)",47145,"Roane, TN"
28940,"Knoxville, TN (Metropolitan Statistical Area)",47173,"Union, TN"
29020,"Kokomo, IN (Metropolitan Statistical Area)",18067,"Howard, IN"
29100,"La Crosse-Onalaska, WI-MN (Metropolitan Statistical Area)",27055,"Houston, MN"
29100,"La Crosse-Onalaska, WI-MN (Metropolitan Statistical Area)",55063,"La Crosse, WI"
29180,"Lafayette, LA (Metropolitan Statistical Area)",22001,"Acadia, LA"
29180,"Lafayette, LA (Metropolitan Statistical Area)",22045,"Iberia, LA"
29180,"Lafayette, LA (Metropolitan Statistical Area)",22055,"Lafayette, LA"
29180,"Lafayette, LA (Metropolitan Statistical Area)",22099,"St. Martin, LA"
29180,"Lafayette, LA (Metropolitan Statistical Area)",22113,"Vermilion, LA"
29200,"Lafayette-West Lafayette, IN (Metropolitan Statistical Area)",18007,"Benton, IN"
29200,"Lafayette-West Lafayette, IN (Metropolitan Statistical Area)",18015,"Carroll, IN"
29200,"Lafayette-West Lafayette, IN (Metropolitan Statistical Area)",18157,"Tippecanoe, IN"
