msa_id,msa_name,county_fips,county_name
29340,"Lake Charles, LA (Metropolitan Statistical Area)",22019,"Calcasieu, LA"
29340,"Lake Charles, LA (Metropolitan Statistical Area)",22023,"Cameron, LA"
29420,"Lake Havasu City-Kingman, AZ (Metropolitan Statistical Area)",04015,"Mohave, AZ"
29460,"Lakeland-Winter Haven, FL (Metropolitan Statistical Area)",12105,"Polk, FL"
29540,"Lancaster, PA (Metropolitan Statistical Area)",42071,"Lancaster, PA"
29620,"Lansing-East Lansing, MI (Metropolitan Statistical Area)",26037,"Clinton, MI"
29620,"Lansing-East Lansing, MI (Metropolitan Statistical Area)",26045,"Eaton, MI"
29620,"Lansing-East Lansing, MI (Metropolitan Statistical Area)",26065,"Ingham, MI"
29700,"Laredo, TX (Metropolitan Statistical Area)",48479,"Webb, TX"
29740,"Las Cruces, NM (Metropolitan Statistical Area)",35013,"Doña Ana, NM"
29820,"Las Vegas-Henderson-Paradise, NV (Metropolitan Statistical Area)",32003,"Clark, NV"
29940,"Lawrence, KS (Metropolitan Statistical Area)",20045,"Douglas, KS"
30020,"Lawton, OK (Metropolitan Statistical Area)",40031,"Comanche, OK"
30020,"Lawton, OK (Metropolitan Statistical Area)",40033,"Cotton, OK"
30140,"Lebanon, PA (Metropolitan Statistical Area)",42075,"Lebanon, PA"
30300,"Lewiston, ID-WA (Metropolitan Statistical Area)",16069,"Nez Perce, ID"
30300,"Lewiston, ID-WA (Metropolitan Statistical Area)",53003,"Asotin, WA"
30340,"Lewiston-Auburn, ME (Metropolitan Statistical Area)",23001,"Androscoggin, ME"
30460,"Lexington-Fayette, KY (Metropolitan Statistical Area)",21017,"Bourbon, KY"
30460,"Lexington-Fayette, KY (Metropolitan Statistical Area)",21049,"Clark, KY"
30460,"Lexington-Fayette, KY (Metropolitan Statistical Area)",21067,"Fayette, KY"
30460,"Lexington-Fayette, KY (Metropolitan Statistical Area)",21113,"Jessamine, KY"
30460,"Lexington-Fayette, KY (Metropolitan Statistical Area)",21209,"Scott, KY"
30460,"Lexington-Fayette, KY (Metropolitan Statistical Area)",21239,"Woodford, KY"
30620,"Lima, OH (Metropolitan Statistical Area)",39003,"Allen, OH"
30700,"Lincoln, NE (Metropolitan Statistical Area)",31109,"Lancaster, NE"
30700,"Lincoln, NE (Metropolitan Statistical Area)",31159,"Seward, NE"
30780,"Little Rock-North Little Rock-Conway, AR (Metropolitan Statistical Area)",05045,"Faulkner, AR"
30780,"Little Rock-North Little Rock-Conway, AR (Metropolitan Statistical Area)",05053,"Grant, AR"
30780,"Little Rock-North Little Rock-Conway, AR (Metropolitan Statistical Area)",05085,"Lonoke, AR"
30780,"Little Rock-North Little Rock-Conway, AR (Metropolitan Statistical Area)",05105,"Perry, AR"
30780,"Little Rock-North Little Rock-Conway, AR (Metropolitan Statistical Area)",05119,"Pulaski, AR"
30780,"Little Rock-North Little Rock-Conway, AR (Metropolitan Statistical Area)",05125,"Saline, AR"
30860,"Logan, UT-ID (Metropolitan Statistical Area)",16041,"Franklin, ID"
30860,"Logan, UT-ID (Metropolitan Statistical Area)",49005,"Cache, UT"
30980,"Longview, TX (Metropolitan Statistical Area)",48183,"Gregg, TX"
30980,"Longview, TX (Metropolitan Statistical Area)",48401,"Rusk, TX"
30980,"Longview, TX (Metropolitan Statistical Area)",48459,"Upshur, TX"
31020,"Longview, WA (Metropolitan Statistical Area)",53015,"Cowlitz, WA"
31080,"Los Angeles-Long Beach-Anaheim, CA (Metropolitan Statistical Area)",06037,"Los Angeles, CA"
31080,"Los Angeles-Long Beach-Anaheim, CA (Metropolitan Statistical Area)",06059,"Orange, CA"
31140,"Louisville/Jefferson County, KY-IN (Metropolitan Statistical Area)",18019,"Clark, IN"
31140,"Louisville/Jefferson County, KY-IN (Metropolitan Statistical Area)",18043,"Floyd, IN"
31140,"Louisville/Jefferson County, KY-IN (Metropolitan Statistical Area)",18061,"Harrison, IN"
31140,"Louisville/Jefferson County, KY-IN (Metropolitan Statistical Area)",18143,"Scott, IN"
31140,"Louisville/Jefferson County, KY-IN (Metropolitan Statistical Area)",18175,"Washington, IN"
31140,"Louisville/Jefferson County, KY-IN (Metropolitan Statistical Area)",21029,"Bullitt, KY"
31140,"Louisville/Jefferson County, KY-IN (Metropolitan Statistical Area)",21103,"Henry, KY"
31140,"Louisville/Jefferson County, KY-IN (Metropolitan Statistical Area)",21111,"Jefferson, KY"
31140,"Louisville/Jefferson County, KY-IN (Metropolitan Statistical Area)",21185,"Oldham, KY"
31140,"Louisville/Jefferson County, KY-IN (Metropolitan Statistical Area)",21211,"Shelby, KY"
31140,"Louisville/Jefferson County, KY-IN (Metropolitan Statistical Area)",21215,"Spencer, KY"
31140,"Louisville/Jefferson County, KY-IN (Metropolitan Statistical Area)",21223,"Trimble, KY"
31180,"Lubbock, TX (Metropolitan Statistical Area)",48107,"Crosby, TX"
31180,"Lubbock, TX (Metropolitan Statistical Area)",48303,"Lubbock, TX"
31180,"Lubbock, TX (Metropolitan Statistical Area)",48305,"Lynn, TX"
31340,"Lynchburg, VA (Metropolitan Statistical Area)",51009,"Amherst, VA"
31340,"Lynchburg, VA (Metropolitan Statistical Area)",51011,"Appomattox, VA"
31340,"Lynchburg, VA (Metropolitan Statistical Area)",51019,"Bedford, VA"
31420,"Macon-Bibb County, GA (Metropolitan Statistical Area)",13021,"Bibb, GA"
31420,"Macon-Bibb County, GA (Metropolitan Statistical Area)",13079,"Crawford, GA"
31420,"Macon-Bibb County, GA (Metropolitan Statistical Area)",13169,"Jones, GA"
31420,"Macon-Bibb County, GA (Metropolitan Statistical Area)",13207,"Monroe, GA"
31420,"Macon-Bibb County, GA (Metropolitan Statistical Area)",13289,"Twiggs, GA"
31460,"Madera, CA (Metropolitan Statistical Area)",06039,"Madera, CA"
31540,"Madison, WI (Metropolitan Statistical Area)",55021,"Columbia, WI"
31540,"Madison, WI (Metropolitan Statistical Area)",55025,"Dane, WI"
31540,"Madison, WI (Metropolitan Statistical Area)",55045,"Green, WI"
31540,"Madison, WI (Metropolitan Statistical Area)",55049,"Iowa, WI"
31700,"Manchester-Nashua, NH (Metropolitan Statistical Area)",33011,"Hillsborough, NH"
31740,"Manhattan, KS (Metropolitan Statistical Area)",20149,"Pottawatomie, KS"
31740,"Manhattan, KS (Metropolitan Statistical Area)",20161,"Riley, KS"
31860,"Mankato-North Mankato, MN (Metropolitan Statistical Area)",27013,"Blue Earth, MN"
31860,"Mankato-North Mankato, MN (Metropolitan Statistical Area)",27103,"Nicollet, MN"
31900,"Mansfield, OH (Metropolitan Statistical Area)",39139,"Richland, OH"
32580,"McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)",48215,"Hidalgo, TX"
32780,"Medford, OR (Metropolitan Statistical Area)",41029,"Jackson, OR"
32820,"Memphis, TN-MS-AR (Metropolitan Statistical Area)",05035,"Crittenden, AR"
32820,"Memphis, TN-MS-AR (Metropolitan Statistical Area)",28009,"Benton, MS"
32820,"Memphis, TN-MS-AR (Metropolitan Statistical Area)",28033,"DeSoto, MS"
32820,"Memphis, TN-MS-AR (Metropolitan Statistical Area)",28093,"Marshall, MS"
32820,"Memphis, TN-MS-AR (Metropolitan Statistical Area)",28137,"Tate, MS"
32820,"Memphis, TN-MS-AR (Metropolitan Statistical Area)",28143,"Tunica, MS"
32820,"Memphis, TN-MS-AR (Metropolitan Statistical Area)",47047,"Fayette, TN"
32820,"Memphis, TN-MS-AR (Metropolitan Statistical Area)",47157,"Shelby, TN"
32820,"Memphis, TN-MS-AR (Metropolitan Statistical Area)",47167,"Tipton, TN"
32900,"Merced, CA (Metropolitan Statistical Area)",06047,"Merced, CA"
33100,"Miami-Fort Lauderdale-West Palm Beach, FL (Metropolitan Statistical Area)",12011,"Broward, FL"
33100,"Miami-Fort Lauderdale-West Palm Beach, FL (Metropolitan Statistical Area)",12086,"Miami-Dade, FL"
33100,"Miami-Fort Lauderdale-West Palm Beach, FL (Metropolitan Statistical Area)",12099,"Palm Beach, FL"
33140,"Michigan City-La Porte, IN (Metropolitan Statistical Area)",18091,"LaPorte, IN"
33220,"Midland, MI (Metropolitan Statistical Area)",26111,"Midland, MI"
33260,"Midland, TX (Metropolitan Statistical Area)",48317,"Martin, TX"
33260,"Midland, TX (Metropolitan Statistical Area)",48329,"Midland, TX"
33340,"Milwaukee-Waukesha-West Allis, WI (Metropolitan Statistical Area)",55079,"Milwaukee, WI"
33340,"Milwaukee-Waukesha-West Allis, WI (Metropolitan Statistical Area)",55089,"Ozaukee, WI"
33340,"Milwaukee-Waukesha-West Allis, WI (Metropolitan Statistical Area)",55131,"Washington, WI"
33340,"Milwaukee-Waukesha-West Allis, WI (Metropolitan Statistical Area)",55133,"Waukesha, WI"
33460,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)",27003,"Anoka, MN"
33460,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)",27019,"Carver, MN"
33460,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)",27025,"Chisago, MN"
33460,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)",27037,"Dakota, MN"
33460,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)",27053,"Hennepin, MN"
33460,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)",27059,"Isanti, MN"
33460,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)",27079,"Le Sueur, MN"
33460,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)",27095,"Mille Lacs, MN"
33460,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)",27123,"Ramsey, MN"
33460,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)",27139,"Scott, MN"
33460,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)",27141,"Sherburne, MN"
33460,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)",27143,"Sibley, MN"
33460,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)",27163,"Washington, MN"
33460,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)",27171,"Wright, MN"
33460,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)",55093,"Pierce, WI"
33460,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)",55109,"St. Croix, WI"
33540,"Missoula, MT (Metropolitan Statistical Area)",30063,"Missoula, MT"
33660,"Mobile, AL (Metropolitan Statistical Area)",01097,"Mobile, AL"
33700,"Modesto, CA (Metropolitan Statistical Area)",06099,"Stanislaus, CA"
33740,"Monroe, LA (Metropolitan Statistical Area)",22073,"Ouachita, LA"
33740,"Monroe, LA (Metropolitan Statistical Area)",22111,"Union, LA"
33780,"Monroe, MI (Metropolitan Statistical Area)",26115,"Monroe, MI"
33860,"Montgomery, AL (Metropolitan Statistical Area)",01001,"Autauga, AL"
33860,"Montgomery, AL (Metropolitan Statistical Area)",01051,"Elmore, AL"
33860,"Montgomery, AL (Metropolitan Statistical Area)",01085,"Lowndes, AL"
33860,"Montgomery, AL (Metropolitan Statistical Area)",01101,"Montgomery, AL"
34060,"Morgantown, WV (Metropolitan Statistical Area)",54061,"Monongalia, WV"
34060,"Morgantown, WV (Metropolitan Statistical Area)",54077,"Preston, WV"
34100,"Morristown, TN (Metropolitan Statistical Area)",47063,"Hamblen, TN"
34100,"Morristown, TN (Metropolitan Statistical Area)",47089,"Jefferson, TN"
34580,"Mount Vernon-Anacortes, WA (Metropolitan Statistical Area)",53057,"Skagit, WA"
34620,"Muncie, IN (Metropolitan Statistical Area)",18035,"Delaware, IN"
34740,"Muskegon, MI (Metropolitan Statistical Area)",26121,"Muskegon, MI"
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metropolitan Statistical Area)",37019,"Brunswick, NC"
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metropolitan Statistical Area)",45051,"Horry, SC"
34900,"Napa, CA (Metropolitan Statistical Area)",06055,"Napa, CA"
34940,"Naples-Immokalee-Marco Island, FL (Metropolitan Statistical Area)",12021,"Collier, FL"
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)",47015,"Cannon, TN"
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)",47021,"Cheatham, TN"
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)",47037,"Davidson, TN"
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)",47043,"Dickson, TN"
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)",47081,"Hickman, TN"
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)",47111,"Macon, TN"
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)",47119,"Maury, TN"
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)",47147,"Robertson, TN"
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)",47149,"Rutherford, TN"
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)",47159,"Smith, TN"
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)",47165,"Sumner, TN"
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)",47169,"Trousdale, TN"
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)",47187,"Williamson, TN"
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)",47189,"Wilson, TN"
35100,"New Bern, NC (Metropolitan Statistical Area)",37049,"Craven, NC"
35100,"New Bern, NC (Metropolitan Statistical Area)",37103,"Jones, NC"
35100,"New Bern, NC (Metropolitan Statistical Area)",37137,"Pamlico, NC"
35300,"New Haven-Milford, CT (Metropolitan Statistical Area)",09170,"South Central Connecticut Planning Region, CT"
35380,"New Orleans-Metairie, LA (Metropolitan Statistical Area)",22051,"Jefferson, LA"
35380,"New Orleans-Metairie, LA (Metropolitan Statistical Area)",22071,"Orleans, LA"
35380,"New Orleans-Metairie, LA (Metropolitan Statistical Area)",22075,"Plaquemines, LA"
35380,"New Orleans-Metairie, LA (Metropolitan Statistical Area)",22087,"St. Bernard, LA"
35380,"New Orleans-Metairie, LA (Metropolitan Statistical Area)",22089,"St. Charles, LA"
35380,"New Orleans-Metairie, LA (Metropolitan Statistical Area)",22093,"St. James, LA"
35380,"New Orleans-Metairie, LA (Metropolitan Statistical Area)",22095,"St. John the Baptist, LA"
35380,"New Orleans-Metairie, LA (Metropolitan Statistical Area)",22103,"St. Tammany, LA"
35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",34003,"Bergen, NJ"
35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",34013,"Essex, NJ"
35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",34017,"Hudson, NJ"
35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",34019,"Hunterdon, NJ"
35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",34023,"Middlesex, NJ"
35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",34025,"Monmouth, NJ"
35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",34027,"Morris, NJ"
35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",34029,"Ocean, NJ"
35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",34031,"Passaic, NJ"
35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",34035,"Somerset, NJ"
35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",34037,"Sussex, NJ"
35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",34039,"Union, NJ"
35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",36005,"Bronx, NY"
35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",36027,"Dutchess, NY"
35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",36047,"Kings, NY"
35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",36059,"Nassau, NY"
35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",36061,"New York, NY"
35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",36071,"Orange, NY"
35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",36079,"Putnam, NY"
35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",36081,"Queens, NY"
35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",36085,"Richmond, NY"
35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",36087,"Rockland, NY"
35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",36103,"Suffolk, NY"
35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",36119,"Westchester, NY"
35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",42103,"Pike, PA"
35660,"Niles-Benton Harbor, MI (Metropolitan Statistical Area)",26021,"Berrien, MI"
35840,"North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area)",12081,"Manatee, FL"
35840,"North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area)",12115,"Sarasota, FL"
35980,"Norwich-New London, CT (Metropolitan Statistical Area)",09180,"Southeastern Connecticut Planning Region, CT"
36100,"Ocala, FL (Metropolitan Statistical Area)",12083,"Marion, FL"
36140,"Ocean City, NJ (Metropolitan Statistical Area)",34009,"Cape May, NJ"
36220,"Odessa, TX (Metropolitan Statistical Area)",48135,"Ector, TX"
36260,"Ogden-Clearfield, UT (Metropolitan Statistical Area)",49003,"Box Elder, UT"
36260,"Ogden-Clearfield, UT (Metropolitan Statistical Area)",49011,"Davis, UT"
36260,"Ogden-Clearfield, UT (Metropolitan Statistical Area)",49029,"Morgan, UT"
36260,"Ogden-Clearfield, UT (Metropolitan Statistical Area)",49057,"Weber, UT"
36420,"Oklahoma City, OK (Metropolitan Statistical Area)",40017,"Canadian, OK"
36420,"Oklahoma City, OK (Metropolitan Statistical Area)",40027,"Cleveland, OK"
36420,"Oklahoma City, OK (Metropolitan Statistical Area)",40051,"Grady, OK"
36420,"Oklahoma City, OK (Metropolitan Statistical Area)",40081,"Lincoln, OK"
36420,"Oklahoma City, OK (Metropolitan Statistical Area)",40083,"Logan, OK"
36420,"Oklahoma City, OK (Metropolitan Statistical Area)",40087,"McClain, OK"
36420,"Oklahoma City, OK (Metropolitan Statistical Area)",40109,"Oklahoma, OK"
36500,"Olympia-Tumwater, WA (Metropolitan Statistical Area)",53067,"Thurston, WA"
36540,"Omaha-Council Bluffs, NE-IA (Metropolitan Statistical Area)",19085,"Harrison, IA"
36540,"Omaha-Council Bluffs, NE-IA (Metropolitan Statistical Area)",19129,"Mills, IA"
36540,"Omaha-Council Bluffs, NE-IA (Metropolitan Statistical Area)",19155,"Pottawattamie, IA"
36540,"Omaha-Council Bluffs, NE-IA (Metropolitan Statistical Area)",31025,"Cass, NE"
36540,"Omaha-Council Bluffs, NE-IA (Metropolitan Statistical Area)",31055,"Douglas, NE"
36540,"Omaha-Council Bluffs, NE-IA (Metropolitan Statistical Area)",31153,"Sarpy, NE"
36540,"Omaha-Council Bluffs, NE-IA (Metropolitan Statistical Area)",31155,"Saunders, NE"
36540,"Omaha-Council Bluffs, NE-IA (Metropolitan Statistical Area)",31177,"Washington, NE"
36740,"Orlando-Kissimmee-Sanford, FL (Metropolitan Statistical Area)",12069,"Lake, FL"
36740,"Orlando-Kissimmee-Sanford, FL (Metropolitan Statistical Area)",12095,"Orange, FL"
36740,"Orlando-Kissimmee-Sanford, FL (Metropolitan Statistical Area)",12097,"Osceola, FL"
36740,"Orlando-Kissimmee-Sanford, FL (Metropolitan Statistical Area)",12117,"Seminole, FL"
36780,"Oshkosh-Neenah, WI (Metropolitan Statistical Area)",55139,"Winnebago, WI"
36980,"Owensboro, KY (Metropolitan Statistical Area)",21059,"Daviess, KY"
36980,"Owensboro, KY (Metropolitan Statistical Area)",21091,"Hancock, KY"
36980,"Owensboro, KY (Metropolitan Statistical Area)",21149,"McLean, KY"
37100,"Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)",06111,"Ventura, CA"
37340,"Palm Bay-Melbourne-Titusville, FL (Metropolitan Statistical Area)",12009,"Brevard, FL"
37460,"Panama City, FL (Metropolitan Statistical Area)",12005,"Bay, FL"
37460,"Panama City, FL (Metropolitan Statistical Area)",12045,"Gulf, FL"
37620,"Parkersburg-Vienna, WV (Metropolitan Statistical Area)",54105,"Wirt, WV"
37620,"Parkersburg-Vienna, WV (Metropolitan Statistical Area)",54107,"Wood, WV"
37860,"Pensacola-Ferry Pass-Brent, FL (Metropolitan Statistical Area)",12033,"Escambia, FL"
37860,"Pensacola-Ferry Pass-Brent, FL (Metropolitan Statistical Area)",12113,"Santa Rosa, FL"
37900,"Peoria, IL (Metropolitan Statistical Area)",17123,"Marshall, IL"
37900,"Peoria, IL (Metropolitan Statistical Area)",17143,"Peoria, IL"
37900,"Peoria, IL (Metropolitan Statistical Area)",17175,"Stark, IL"
37900,"Peoria, IL (Metropolitan Statistical Area)",17179,"Tazewell, IL"
37900,"Peoria, IL (Metropolitan Statistical Area)",17203,"Woodford, IL"
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",10003,"New Castle, DE"
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",24015,"Cecil, MD"
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",34005,"Burlington, NJ"
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",34007,"Camden, NJ"
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",34015,"Gloucester, NJ"
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",34033,"Salem, NJ"
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",42017,"Bucks, PA"
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",42029,"Chester, PA"
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",42045,"Delaware, PA"
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",42091,"Montgomery, PA"
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",42101,"Philadelphia, PA"
38060,"Phoenix-Mesa-Scottsdale, AZ (Metropolitan Statistical Area)",04013,"Maricopa, AZ"
38060,"Phoenix-Mesa-Scottsdale, AZ (Metropolitan Statistical Area)",04021,"Pinal, AZ"
38220,"Pine Bluff, AR (Metropolitan Statistical Area)",05025,"Cleveland, AR"
38220,"Pine Bluff, AR (Metropolitan Statistical Area)",05069,"Jefferson, AR"
38220,"Pine Bluff, AR (Metropolitan Statistical Area)",05079,"Lincoln, AR"
38300,"Pittsburgh, PA (Metropolitan Statistical Area)",42003,"Allegheny, PA"
38300,"Pittsburgh, PA (Metropolitan Statistical Area)",42005,"Armstrong, PA"
38300,"Pittsburgh, PA (Metropolitan Statistical Area)",42007,"Beaver, PA"
38300,"Pittsburgh, PA (Metropolitan Statistical Area)",42019,"Butler, PA"
38300,"Pittsburgh, PA (Metropolitan Statistical Area)",42051,"Fayette, PA"
38300,"Pittsburgh, PA (Metropolitan Statistical Area)",42125,"Washington, PA"
38300,"Pittsburgh, PA (Metropolitan Statistical Area)",42129,"Westmoreland, PA"
38340,"Pittsfield, MA (Metropolitan Statistical Area)",25003,"Berkshire, MA"
38540,"Pocatello, ID (Metropolitan Statistical Area)",16005,"Bannock, ID"
38860,"Portland-South Portland, ME (Metropolitan Statistical Area)",23005,"Cumberland, ME"
38860,"Portland-South Portland, ME (Metropolitan Statistical Area)",23023,"Sagadahoc, ME"
38860,"Portland-South Portland, ME (Metropolitan Statistical Area)",23031,"York, ME"
38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",41005,"Clackamas, OR"
38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",41009,"Columbia, OR"
38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",41051,"Multnomah, OR"
38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",41067,"Washington, OR"
38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",41071,"Yamhill, OR"
38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",53011,"Clark, WA"
38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",53059,"Skamania, WA"
38940,"Port St. Lucie, FL (Metropolitan Statistical Area)",12085,"Martin, FL"
38940,"Port St. Lucie, FL (Metropolitan Statistical Area)",12111,"St. Lucie, FL"
39140,"Prescott, AZ (Metropolitan Statistical Area)",04025,"Yavapai, AZ"
